ciudad,codigo_dominio,anio,meses_incluidos,bloque_indicador,nombre_indicador,valor,error_estandar,ic95_inf,ic95_sup,deff,n_muestral,cv_pct,etiqueta_confiabilidad,fuente,observacion
Sincelejo,70,2023,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento critico NBI (>3 personas/cuarto TOTAL),0.5,,,,,7123,,PRECAUCION,"GEIH 2023 (DANE, catalogo ANDA 782)",Definicion oficial DANE-NBI (cuartos totales incl. sala-comedor)
Sincelejo,70,2023,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - mediana,1.67,,,,,7123,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - promedio,1.82,0.0098,1.7994,1.8369,1.1013,7123,0.5413,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),ingreso_pobreza,% arrendatarios en pobreza monetaria,45.92,,,,,2286,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",
Sincelejo,70,2023,Ene-Dic (12 meses),ingreso_pobreza,% hogares no pobres que viven en arriendo,29.34,,,,,4418,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",
Sincelejo,70,2023,Ene-Dic (12 meses),ingreso_pobreza,% hogares pobres que viven en arriendo,40.59,,,,,2705,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",
Sincelejo,70,2023,Ene-Dic (12 meses),ingreso_pobreza,% propietarios en pobreza monetaria,26.85,,,,,2821,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",
Sincelejo,70,2023,Ene-Dic (12 meses),ingreso_pobreza,Brecha de ingreso propietarios vs arrendatarios,28.04,,,,,0,,NO_APLICA,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",(+) = propietarios ganan mas; calculado sobre medianas ponderadas
Sincelejo,70,2023,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares arrendatarios,1405833.33,,,,,2275,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Sincelejo,70,2023,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares propietarios,1800000.0,,,,,2816,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Sincelejo,70,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin acueducto,0.36,0.0793,0.1945,0.5133,1.2657,7123,22.3299,PRECAUCION,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin alcantarillado,5.03,0.2760,4.4594,5.5657,1.1363,7123,5.4886,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin energia electrica,0.05,0.0277,0.0087,0.1139,1.0180,7123,51.5469,NO PUBLICAR,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin gas natural conectado a red,4.69,0.2572,4.1631,5.1747,1.0549,7123,5.4878,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin recoleccion de basuras,2.33,0.1955,1.9560,2.7102,1.1958,7123,8.3874,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),tenencia,Tenencia: En arriendo o subarriendo,33.62,0.5464,32.5395,34.7060,0.9531,2286,1.6255,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),tenencia,Tenencia: En usufructo,21.43,0.4959,20.4890,22.4123,1.0401,1525,2.3138,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),tenencia,Tenencia: Otra,0.02,0.0153,0.0000,0.0562,0.7479,2,68.5618,NO PUBLICAR,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),tenencia,Tenencia: Posesion sin titulo,4.38,0.2510,3.9407,4.8645,1.0712,314,5.7298,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, la estan pagando",2.81,0.2274,2.3913,3.2659,1.3480,178,8.0891,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, totalmente pagada",35.39,0.5889,34.3407,36.6627,1.0803,2643,1.6639,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),tenencia,Tenencia: Propiedad colectiva,2.35,0.1869,1.9801,2.7122,1.0852,175,7.9615,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),tenencia,Tenencia: suma de categorias (control),100.0,,,,,7123,,NO_APLICA,"GEIH 2023 (DANE, catalogo ANDA 782)",Control de auditoria: debe ser 100% +/-0.1pp
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P25,300000.0,,,,,4812,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",24 registro(s) excluidos por valor extremo
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P75,600000.0,,,,,4812,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",24 registro(s) excluidos por valor extremo
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - mediana,427940.95,24033.8428,400000.0000,450000.0000,20.1281,4812,5.6162,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",24 registro(s) excluidos por valor extremo
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - promedio,516974.92,6581.3098,506693.9138,531123.5266,1.5093,4812,1.2730,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",24 registro(s) excluidos por valor extremo
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - P25,292595.58,,,,,178,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - P75,1000000.0,,,,,178,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - mediana,529285.74,69755.6082,400000.0000,600000.0000,2.6391,178,13.1792,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - promedio,709240.06,44226.2252,625313.4445,792340.3490,1.0609,178,6.2357,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P25,50000000.0,,,,,2794,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",10 registro(s) excluidos por valor extremo
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P75,150000000.0,,,,,2794,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",10 registro(s) excluidos por valor extremo
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - mediana,90000000.0,3061795.6214,80000000.0000,90000000.0000,0.9683,2794,3.4020,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",10 registro(s) excluidos por valor extremo
Sincelejo,70,2023,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - promedio,132832195.18,3365181.6433,126915153.9425,139379292.4719,1.1697,2794,2.5334,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",10 registro(s) excluidos por valor extremo
Sincelejo,70,2024,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P25,300000.0,,,,,2217,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P75,600000.0,,,,,2217,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - mediana,450000.0,0.0000,450000.0000,450000.0000,0.0000,2217,0.0000,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - promedio,508477.43,7265.5478,494862.0654,523613.8767,1.2011,2217,1.4289,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cualitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Sincelejo,70,2024,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cuantitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Sincelejo,70,2024,Ene-Dic (12 meses),deficit_habitacional,Distribucion por estrato socioeconomico,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Sincelejo,70,2024,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >30% del ingreso al arriendo,44.73,,,,,2214,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",sobrecarga (>30%)
Sincelejo,70,2024,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >50% del ingreso al arriendo,17.91,,,,,2214,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",sobrecarga severa (>50%)
Sincelejo,70,2024,Ene-Dic (12 meses),esfuerzo_financiero,Arriendo/ingreso del hogar (mediana),27.34,,,,,2214,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",Merge con 100.0% de coincidencia
Sincelejo,70,2024,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento (>3 personas/cuarto para dormir),4.78,0.2743,4.2935,5.3007,1.1392,6898,5.7334,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)","Umbral >3 sobre CUARTOS PARA DORMIR (P5010), no cuartos totales"
Sincelejo,70,2024,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento critico NBI (>3 personas/cuarto TOTAL),0.58,,,,,6898,,PRECAUCION,"GEIH 2024 (DANE, catalogo ANDA 819)",Definicion oficial DANE-NBI (cuartos totales incl. sala-comedor)
Sincelejo,70,2024,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - mediana,1.67,,,,,6898,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - promedio,1.81,0.0103,1.7908,1.8322,1.1016,6898,0.5700,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),ingreso_pobreza,% arrendatarios en pobreza monetaria,43.11,,,,,2218,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",
Sincelejo,70,2024,Ene-Dic (12 meses),ingreso_pobreza,% hogares no pobres que viven en arriendo,31.2,,,,,4303,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",
Sincelejo,70,2024,Ene-Dic (12 meses),ingreso_pobreza,% hogares pobres que viven en arriendo,38.4,,,,,2595,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",
Sincelejo,70,2024,Ene-Dic (12 meses),ingreso_pobreza,% propietarios en pobreza monetaria,25.03,,,,,2533,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",
Sincelejo,70,2024,Ene-Dic (12 meses),ingreso_pobreza,Brecha de ingreso propietarios vs arrendatarios,32.02,,,,,0,,NO_APLICA,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",(+) = propietarios ganan mas; calculado sobre medianas ponderadas
Sincelejo,70,2024,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares arrendatarios,1570333.33,,,,,2215,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Sincelejo,70,2024,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares propietarios,2073212.12,,,,,2529,,ACEPTABLE,"Pobreza Monetaria 2024 (DANE, catalogo ANDA 874)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Sincelejo,70,2024,Ene-Dic (12 meses),servicios_publicos,Hogares sin acueducto,0.72,0.1212,0.4862,0.9570,1.4207,6898,16.8667,PRECAUCION,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),servicios_publicos,Hogares sin alcantarillado,5.4,0.3071,4.7982,6.0214,1.2723,6898,5.6820,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),servicios_publicos,Hogares sin energia electrica,0.0,0.0000,0.0000,0.0000,,6898,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),servicios_publicos,Hogares sin gas natural conectado a red,6.14,0.3272,5.5047,6.7817,1.2818,6898,5.3306,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),servicios_publicos,Hogares sin recoleccion de basuras,2.92,0.2163,2.4660,3.3628,1.1402,6898,7.4179,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),tenencia,Tenencia: En arriendo o subarriendo,33.94,0.5892,32.8370,35.0296,1.0680,2218,1.7358,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),tenencia,Tenencia: En usufructo,24.98,0.5187,23.9195,25.9489,0.9904,1699,2.0767,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),tenencia,Tenencia: Otra,0.0,0.0000,0.0000,0.0000,,0,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),tenencia,Tenencia: Posesion sin titulo,5.99,0.3124,5.3633,6.6383,1.1953,411,5.2152,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, la estan pagando",2.91,0.2247,2.4783,3.3464,1.2323,176,7.7203,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, totalmente pagada",31.73,0.5931,30.6378,32.9381,1.1203,2357,1.8694,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),tenencia,Tenencia: Propiedad colectiva,0.45,0.0775,0.2959,0.5979,0.9200,37,17.1330,PRECAUCION,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),tenencia,Tenencia: suma de categorias (control),100.0,,,,,6898,,NO_APLICA,"GEIH 2024 (DANE, catalogo ANDA 819)",Control de auditoria: debe ser 100% +/-0.1pp
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P25,300000.0,,,,,4665,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",13 registro(s) excluidos por valor extremo
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P75,600000.0,,,,,4665,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",13 registro(s) excluidos por valor extremo
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - mediana,450000.0,20672.2132,450000.0000,500000.0000,14.3594,4665,4.5938,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",13 registro(s) excluidos por valor extremo
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - promedio,533094.91,6002.8315,522078.3949,544371.6995,1.2108,4665,1.1260,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",13 registro(s) excluidos por valor extremo
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - P25,391262.64,,,,,176,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - P75,1170754.08,,,,,176,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - mediana,600000.0,46191.0837,550000.0000,700000.0000,0.8285,176,7.6985,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - promedio,856182.08,57624.9907,751243.8116,964837.5821,1.2895,176,6.7305,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P25,50000000.0,,,,,2316,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",30 registro(s) excluidos por valor extremo
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P75,170000000.0,,,,,2316,,ACEPTABLE,"GEIH 2024 (DANE, catalogo ANDA 819)",30 registro(s) excluidos por valor extremo
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - mediana,90000000.0,1231907.2912,90000000.0000,95000000.0000,0.2715,2316,1.3688,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",30 registro(s) excluidos por valor extremo
Sincelejo,70,2024,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - promedio,128305327.56,2731032.1533,122932229.2411,134396241.6238,1.3344,2316,2.1285,EXCELENTE,"GEIH 2024 (DANE, catalogo ANDA 819)",30 registro(s) excluidos por valor extremo
Sincelejo,70,2025,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P25,350000.0,,,,,2089,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P75,600000.0,,,,,2089,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - mediana,497624.42,15081.4243,450000.0000,500000.0000,4.9201,2089,3.0307,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - promedio,527368.05,7235.4343,512053.1684,540619.2484,1.1325,2089,1.3720,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cualitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Sincelejo,70,2025,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cuantitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Sincelejo,70,2025,Ene-Dic (12 meses),deficit_habitacional,Distribucion por estrato socioeconomico,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Sincelejo,70,2025,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >30% del ingreso al arriendo,42.79,,,,,2086,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",sobrecarga (>30%)
Sincelejo,70,2025,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >50% del ingreso al arriendo,17.05,,,,,2086,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",sobrecarga severa (>50%)
Sincelejo,70,2025,Ene-Dic (12 meses),esfuerzo_financiero,Arriendo/ingreso del hogar (mediana),26.52,,,,,2086,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",Merge con 100.0% de coincidencia
Sincelejo,70,2025,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento (>3 personas/cuarto para dormir),4.49,0.2563,3.9568,4.9289,1.0607,6931,5.7037,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)","Umbral >3 sobre CUARTOS PARA DORMIR (P5010), no cuartos totales"
Sincelejo,70,2025,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento critico NBI (>3 personas/cuarto TOTAL),0.43,,,,,6931,,NO PUBLICAR,"GEIH 2025 (DANE, catalogo ANDA 853)",Definicion oficial DANE-NBI (cuartos totales incl. sala-comedor)
Sincelejo,70,2025,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - mediana,1.5,,,,,6931,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - promedio,1.8,0.0101,1.7811,1.8202,1.1511,6931,0.5613,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),ingreso_pobreza,% arrendatarios en pobreza monetaria,40.29,,,,,2089,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",
Sincelejo,70,2025,Ene-Dic (12 meses),ingreso_pobreza,% hogares no pobres que viven en arriendo,30.38,,,,,4545,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",
Sincelejo,70,2025,Ene-Dic (12 meses),ingreso_pobreza,% hogares pobres que viven en arriendo,36.67,,,,,2386,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",
Sincelejo,70,2025,Ene-Dic (12 meses),ingreso_pobreza,% propietarios en pobreza monetaria,23.96,,,,,2667,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",
Sincelejo,70,2025,Ene-Dic (12 meses),ingreso_pobreza,Brecha de ingreso propietarios vs arrendatarios,27.7,,,,,0,,NO_APLICA,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",(+) = propietarios ganan mas; calculado sobre medianas ponderadas
Sincelejo,70,2025,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares arrendatarios,1742125.0,,,,,2086,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Sincelejo,70,2025,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares propietarios,2224722.47,,,,,2664,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Sincelejo,70,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin acueducto,0.6,0.0982,0.4153,0.7836,1.1222,6931,16.3910,PRECAUCION,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin alcantarillado,6.78,0.3342,6.1125,7.3266,1.2244,6931,4.9268,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin energia electrica,0.03,0.0223,0.0000,0.0806,1.0502,6931,68.0564,NO PUBLICAR,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin gas natural conectado a red,7.2,0.3714,6.4822,7.8666,1.4319,6931,5.1617,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin recoleccion de basuras,3.49,0.2555,2.9772,3.9887,1.3435,6931,7.3220,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),tenencia,Tenencia: En arriendo o subarriendo,32.63,0.6003,31.4110,33.8146,1.1363,2089,1.8396,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),tenencia,Tenencia: En usufructo,24.24,0.5069,23.2082,25.3001,0.9699,1698,2.0914,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),tenencia,Tenencia: Otra,0.0,0.0000,0.0000,0.0000,,0,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),tenencia,Tenencia: Posesion sin titulo,7.16,0.3572,6.4985,7.8991,1.3306,458,4.9896,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, la estan pagando",2.58,0.2116,2.1792,3.0226,1.2360,158,8.2112,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, totalmente pagada",33.13,0.5481,32.0707,34.1823,0.9399,2509,1.6544,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),tenencia,Tenencia: Propiedad colectiva,0.26,0.0601,0.1496,0.3797,0.9723,19,23.2672,PRECAUCION,"GEIH 2025 (DANE, catalogo ANDA 853)",
Sincelejo,70,2025,Ene-Dic (12 meses),tenencia,Tenencia: suma de categorias (control),100.0,,,,,6931,,NO_APLICA,"GEIH 2025 (DANE, catalogo ANDA 853)",Control de auditoria: debe ser 100% +/-0.1pp
Sincelejo,70,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P25,300000.0,,,,,4824,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",9 registro(s) excluidos por valor extremo
